FileName,AGRICULTURE,CITY,COAST,DESERT,FOREST,ISLAND,LAKE,MOUNTAIN,RIVER,SNOW
ISS009-E-19169.JPG,0,0,0,1,0,0,0,0,0,0
ISS006-E-35038.JPG,0,0,1,0,0,0,0,0,0,1
ISS011-E-7882.JPG,0,0,0,1,0,0,1,0,0,0
ISS003-E-7649.JPG,1,1,0,0,0,0,0,0,1,0
ISS002-754-79_3.JPG,0,0,1,1,0,0,0,0,0,0
ISS011-E-7738.JPG,0,0,1,0,0,1,0,0,0,0
ISS007-E-12516.JPG,0,1,0,0,0,0,0,0,1,0
ISS002-338-33.JPG,0,0,1,0,0,1,0,0,0,0
ISS007-E-15592.JPG,0,0,0,0,0,0,0,1,0,0
ISS017-E-18947.JPG,1,0,0,0,0,0,0,0,0,0
ISS006-E-54609.JPG,0,1,1,1,0,0,0,0,0,0
ISS020-E-53152.JPG,0,1,1,0,0,1,0,0,0,0
ISS020-E-9262.JPG,0,0,0,1,0,0,0,0,0,0
ISS005-E-10744.JPG,0,0,0,0,0,1,0,0,0,0
ISS006-E-37988.JPG,0,0,0,0,0,1,0,0,0,0
ISS017-E-21608.JPG,1,0,0,0,1,0,1,0,0,0
ISS002-E-9815.JPG,1,1,0,0,0,0,0,0,0,0
ISS015-E-8507.JPG,1,0,0,0,1,0,0,0,1,0
ISS002-395-21.JPG,0,0,0,0,0,0,0,0,1,0
ISS003-E-5737.JPG,0,1,0,0,0,0,0,0,1,0
ISS004-E-8175.JPG,0,0,0,0,0,0,0,1,0,1
ISS002-E-7350.JPG,1,1,0,0,0,0,0,0,1,0
ISS015-E-7222.JPG,0,1,0,0,1,0,0,0,0,0
ISS008-E-18292.JPG,0,0,0,0,0,1,0,0,0,0
ISS007-E-15668.JPG,0,0,0,0,0,0,0,1,0,1
ISS005-E-11019.JPG,0,0,0,0,0,0,0,1,0,0
ISS009-E-10742.JPG,1,0,1,0,1,0,0,0,0,0
ISS006-E-33654.JPG,0,0,1,0,0,0,0,0,1,0
ISS007-E-7693.JPG,1,0,0,0,0,0,0,0,1,0
ISS018-E-45310.JPG,0,0,1,1,0,0,0,0,0,0
ISS006-E-34295.JPG,0,0,0,0,0,0,0,1,0,1
ISS020-E-28738.JPG,1,0,0,0,0,0,1,0,0,0
ISS006-E-39993.JPG,0,0,0,0,1,0,1,1,0,1
ISS010-E-21768.JPG,0,0,0,0,0,0,0,1,0,0
ISS016-E-34054.JPG,1,0,1,0,0,0,0,0,1,0
ISS016-E-8681.JPG,0,1,1,0,0,0,0,0,1,0
ISS010-E-6945.JPG,1,0,1,0,0,0,0,1,0,0
ISS015-E-34037.JPG,0,0,1,1,1,0,0,0,0,0
ISS005-E-6332.JPG,1,0,0,0,1,0,0,0,0,0
ISS012-E-8578.JPG,1,1,0,0,0,0,1,0,0,0
ISS006-E-44104.JPG,0,0,0,1,0,0,0,0,1,0
ISS016-E-9080.JPG,0,0,0,1,0,0,0,0,0,0
ISS016-E-8387.JPG,0,1,1,0,1,0,0,0,0,0
ISS009-E-18052.JPG,0,0,0,0,0,0,0,1,0,1
ISS007-E-8866.JPG,1,0,0,0,0,0,0,0,1,0
ISS007-E-12233.JPG,1,0,0,0,0,0,0,0,1,0
ISS006-E-15683.JPG,0,0,0,1,0,0,0,0,0,0
ISS006-E-38499.JPG,0,0,0,1,0,0,0,0,0,0
ISS002-710-19.JPG,0,0,0,1,0,0,1,0,0,0
ISS013-E-14809.JPG,1,1,0,0,0,0,0,0,0,0
ISS009-E-5917.JPG,0,0,1,1,0,0,0,0,0,0
ISS001-701-96A_3.JPG,0,0,0,0,1,1,0,0,0,0
ISS005-E-13941.JPG,0,0,0,0,0,1,0,0,0,0
ISS003-E-5226.JPG,0,0,0,1,0,0,1,1,0,0
ISS006-E-38850.JPG,0,0,0,0,0,0,0,1,0,1
ISS006-E-40080.JPG,0,0,0,0,0,0,0,1,0,0
ISS006-E-8553.JPG,0,0,0,1,0,0,0,0,0,0
ISS012-E-19669.JPG,0,0,0,1,0,0,0,0,0,0
ISS004-E-8188.JPG,0,1,0,0,0,1,0,0,0,0
ISS002-E-8933.JPG,0,1,0,0,0,0,1,0,1,0
ISS004-E-11670.JPG,0,0,0,0,1,0,0,0,1,0
ISS006-E-30597.JPG,0,0,1,0,0,0,0,0,1,1
ISS006-E-24364.JPG,0,0,0,0,0,1,0,0,0,0
ISS006-E-7757.JPG,0,0,0,0,0,1,0,0,0,0
ISS009-E-13337.JPG,0,0,0,1,0,0,0,0,0,0
ISS016-E-34731.JPG,0,1,0,1,0,0,0,0,0,0
ISS006-E-6981.JPG,0,0,0,0,0,0,1,1,0,1
ISS002-E-9618.JPG,1,1,0,0,1,0,0,0,1,0
ISS016-E-20418.JPG,0,1,1,0,0,0,0,0,0,0
ISS006-E-52286.JPG,1,1,0,0,0,0,0,0,1,0
ISS007-E-10706.JPG,0,0,0,0,0,0,0,1,0,1
ISS002-E-8493.JPG,1,1,0,0,0,0,1,0,0,0
ISS005-E-6874.JPG,0,0,0,0,0,0,0,1,0,0
ISS009-E-5063.JPG,0,1,1,0,0,0,0,1,0,0
ISS006-E-9668.JPG,0,0,0,0,0,1,0,0,0,0
ISS001-701-163_3.JPG,0,0,0,0,0,0,0,0,1,1
ISS004-E-5411.JPG,0,1,1,0,0,0,0,0,0,1
ISS002-718-71_3.JPG,0,0,0,0,0,1,0,0,0,0
ISS006-E-25975.JPG,0,0,1,0,0,1,0,0,0,0
ISS014-E-5364.JPG,0,0,0,0,1,1,0,0,0,0
ISS007-E-12549.JPG,0,0,0,0,0,0,0,0,1,0
ISS011-E-6120.JPG,0,0,0,1,0,0,0,0,0,0
ISS012-E-7528.JPG,0,0,0,1,0,0,0,0,0,0
ISS013-E-64551.JPG,0,1,1,1,0,0,0,0,0,0
ISS009-E-18243.JPG,0,1,1,0,0,1,0,0,0,0
ISS006-E-32499.JPG,0,0,0,0,0,0,1,1,0,1
ISS006-E-35575.JPG,0,0,0,0,0,0,0,1,0,1
ISS009-E-5087.JPG,0,1,0,0,0,0,0,1,0,0
ISS015-E-6299.JPG,0,0,0,0,0,0,0,1,0,1
ISS004-E-13497.JPG,1,0,0,0,1,0,0,0,0,0
ISS005-E-17146.JPG,0,0,1,0,1,0,0,1,0,0
ISS008-E-5578.JPG,1,0,1,0,0,0,1,0,0,0
ISS009-E-7194.JPG,0,0,0,0,0,0,1,1,0,0
ISS005-E-17552.JPG,0,0,0,0,0,1,0,1,0,0
ISS013-E-66223.JPG,0,0,0,0,0,1,0,0,0,0
ISS001-332-23.JPG,0,0,0,0,0,0,1,0,0,1
ISS006-E-41906.JPG,0,0,0,1,0,0,0,0,1,0
ISS002-378-16.JPG,0,0,1,0,0,1,0,0,0,0
ISS002-419-23.JPG,0,0,0,1,1,0,1,0,0,0
ISS005-E-14012.JPG,0,0,0,0,0,1,0,0,0,0
ISS007-E-5883.JPG,0,0,0,0,0,0,0,1,0,1
ISS004-E-7009.JPG,0,0,0,0,1,1,0,0,0,0
ISS006-E-37904.JPG,0,0,0,0,0,1,0,0,0,0
ISS003-E-5232.JPG,0,0,0,1,0,0,1,0,0,0
ISS012-E-8501.JPG,0,1,0,0,0,0,0,0,1,0
ISS001-702-162_3.JPG,0,0,1,1,0,0,0,1,0,0
ISS004-E-6473.JPG,0,1,1,0,0,0,0,0,0,0
ISS006-E-30287.JPG,0,0,1,0,0,0,0,0,0,1
ISS008-E-7936.JPG,0,0,0,0,0,1,0,0,0,0
ISS004-E-9330.JPG,0,0,0,0,0,1,0,0,0,0
ISS005-E-9201.JPG,0,0,1,0,0,1,0,0,0,0
ISS007-E-11951.JPG,1,1,1,0,0,0,0,0,0,0
ISS005-E-14133.JPG,1,0,1,0,0,0,0,0,0,0
ISS006-E-10063.JPG,0,0,0,1,0,0,0,0,0,0
ISS004-E-12602.JPG,0,0,0,0,0,0,0,1,0,1
ISS006-E-50689.JPG,0,0,0,0,0,0,1,0,0,1
ISS006-E-7557.JPG,0,0,0,0,0,0,1,0,0,1
ISS006-E-14423.JPG,0,0,1,1,0,0,0,0,0,0
ISS006-E-35580.JPG,0,0,0,0,0,0,0,1,0,1
ISS006-E-38898.JPG,0,0,0,0,0,1,0,0,0,0
ISS005-E-21907.JPG,1,0,0,1,0,0,0,0,0,0
ISS018-E-5496.JPG,0,1,0,0,0,0,0,0,1,0
ISS011-E-10412.JPG,0,0,0,0,1,0,1,0,1,0
ISS007-E-13178.JPG,0,1,0,0,1,0,0,0,1,0
ISS006-E-45330.JPG,0,0,0,0,0,0,0,0,1,0
ISS004-E-10531.JPG,1,0,0,0,0,0,1,0,0,1
ISS013-E-18329.JPG,0,1,0,0,1,0,0,0,1,0
ISS006-E-40478.JPG,0,0,0,0,0,0,1,1,0,0
ISS017-E-9615.JPG,1,1,0,1,0,0,0,0,0,0
ISS006-E-31911.JPG,0,0,0,0,0,1,0,0,0,0
ISS002-E-6652.JPG,0,0,0,0,0,1,0,0,0,0
ISS002-E-8324.JPG,0,0,1,0,0,1,0,0,0,0
ISS003-E-7731.JPG,0,0,1,0,1,0,0,0,0,0
ISS016-E-34052.JPG,1,0,1,0,0,0,0,0,0,0
ISS008-E-13159.JPG,0,0,0,0,0,1,0,0,0,0
ISS006-E-30276.JPG,0,0,1,0,0,1,0,0,0,1
ISS006-E-13645.JPG,0,0,0,0,0,0,1,1,0,1
ISS007-E-13143.JPG,0,0,0,0,0,0,0,0,1,0
ISS005-E-13929.JPG,0,0,0,0,0,1,0,0,0,0
ISS013-E-36188.JPG,1,0,0,0,1,0,0,0,0,0
ISS002-706-10_3.JPG,0,0,1,0,1,0,0,0,0,0
ISS004-E-7057.JPG,0,0,0,0,0,0,1,1,0,1
ISS018-E-5084.JPG,0,0,1,0,0,1,0,0,0,0
ISS006-E-28727.JPG,0,0,0,0,0,1,0,0,0,0
ISS006-E-33765.JPG,0,0,0,0,0,1,0,0,0,0
ISS018-E-5727.JPG,0,0,0,1,0,0,0,0,0,0
ISS006-E-31380.JPG,0,0,0,0,0,0,1,1,0,1
ISS006-E-26364.JPG,0,0,0,1,0,0,1,0,0,0
ISS016-E-5549.JPG,1,0,0,0,1,0,1,0,0,0
ISS008-E-18585.JPG,0,0,0,0,0,0,0,0,1,0
ISS018-E-5719.JPG,0,0,0,1,0,0,0,0,0,0
ISS002-338-14.JPG,0,0,1,0,0,1,0,0,0,0
ISS018-E-5658.JPG,0,0,0,0,0,0,0,1,0,0
ISS001-E-6690.JPG,0,1,1,0,0,1,0,0,0,0
ISS001-701-212_3.JPG,0,0,0,0,0,0,0,1,0,1
ISS006-E-40480.JPG,0,0,0,0,0,0,0,1,0,0
ISS005-E-6413.JPG,1,0,0,0,1,0,0,0,1,0
ISS020-E-32065.JPG,1,1,0,0,1,0,0,0,0,0
ISS005-E-15092.JPG,1,0,1,0,0,0,0,0,0,0
ISS006-E-35839.JPG,1,0,0,0,0,0,1,0,0,1
ISS006-E-36701.JPG,0,0,0,1,0,0,1,1,0,0
ISS006-E-37966.JPG,0,0,0,0,0,0,0,0,1,0
ISS004-E-12944.JPG,0,0,0,0,0,0,0,1,0,1
ISS006-E-11952.JPG,0,0,0,0,1,0,0,1,1,0
ISS006-E-7245.JPG,0,0,0,0,0,0,0,1,0,0
ISS008-E-8137.JPG,0,1,1,0,1,0,0,0,0,0
ISS006-E-19025.JPG,0,0,1,0,0,1,0,1,0,0
ISS009-E-23020.JPG,1,0,0,0,1,0,0,0,1,0
ISS003-E-5722.JPG,0,1,0,0,0,1,0,0,1,0
ISS005-E-14967.JPG,0,0,0,0,1,0,1,0,0,0
ISS011-E-5941.JPG,1,0,0,0,0,0,1,0,0,0
ISS005-E-9984.JPG,1,1,0,0,0,0,0,0,0,0
ISS013-E-5201.JPG,0,1,0,0,0,0,0,0,1,0
ISS007-E-14851.JPG,0,1,1,0,1,0,0,0,1,0
ISS005-E-20553.JPG,1,0,1,0,0,0,0,0,0,0
ISS009-E-8237.JPG,0,0,0,1,0,0,1,0,0,0
ISS006-E-31803.JPG,1,1,0,0,0,0,0,0,1,1
ISS005-E-6237.JPG,0,0,0,0,0,0,1,0,1,0
ISS004-E-7501.JPG,0,0,0,0,0,0,0,1,0,1
ISS018-E-31155.JPG,0,0,0,0,0,0,1,0,0,1
ISS006-E-7052.JPG,0,0,0,1,0,0,0,1,0,0
ISS002-E-8466.JPG,0,0,0,1,0,0,1,0,0,0
ISS011-E-6651.JPG,0,1,1,0,1,0,0,0,1,0
ISS001-373-17.JPG,0,1,0,0,0,0,0,0,0,1
ISS001-420-33.JPG,0,1,0,0,0,1,0,0,0,0
ISS008-E-6367.JPG,0,0,0,0,0,0,1,1,0,1
ISS014-E-17420.JPG,0,1,1,0,0,0,1,0,0,0
ISS020-E-31007.JPG,1,1,0,0,1,0,0,0,1,0
ISS002-E-8105.JPG,1,1,0,0,1,0,0,0,1,0
ISS020-E-9571.JPG,0,1,0,0,1,0,0,0,1,0
ISS006-E-38731.JPG,0,0,0,0,1,1,0,0,0,0
ISS001-418-18.JPG,0,0,0,1,0,0,0,0,1,0
ISS005-E-13201.JPG,0,0,0,0,0,0,0,0,1,0
ISS006-E-41932.JPG,0,0,0,1,0,0,1,0,1,0
ISS009-E-19950.JPG,0,1,1,0,1,0,0,0,1,0
ISS009-E-19172.JPG,0,0,0,1,0,0,0,0,0,0
ISS014-E-6929.JPG,1,0,0,1,0,0,0,0,0,0
ISS005-E-10852.JPG,1,0,1,0,0,0,0,0,1,0
ISS020-E-9570.JPG,0,1,1,0,1,0,0,0,0,0
ISS010-E-24254.JPG,0,0,0,1,0,0,1,0,0,0
ISS006-E-24667.JPG,0,0,0,0,0,1,0,0,0,0
ISS006-E-54351.JPG,1,0,0,1,0,0,0,0,1,0
ISS002-714-4_3.JPG,0,0,1,1,0,0,0,0,0,0
ISS012-E-7530.JPG,0,0,0,1,0,0,0,0,0,0
ISS016-E-11816.JPG,0,0,0,1,0,0,0,0,0,0
ISS001-369-15.JPG,1,0,0,0,0,0,0,0,0,1
ISS004-E-10015.JPG,0,1,0,0,1,1,0,0,0,0
ISS006-E-45363.JPG,0,0,0,1,0,0,1,0,0,0
ISS007-E-10382.JPG,1,1,0,0,0,0,1,0,0,0
ISS016-E-19091.JPG,0,0,0,0,0,1,0,0,0,0
ISS010-E-9278.JPG,0,0,0,0,0,1,0,0,0,0
ISS020-E-10214.JPG,0,1,0,1,0,0,0,0,0,0
ISS004-E-5994.JPG,0,0,1,0,0,0,0,0,0,1
ISS002-312-1.JPG,0,1,0,0,0,1,0,0,0,0
ISS006-E-5576.JPG,0,0,0,0,0,0,1,1,0,1
ISS012-E-16700.JPG,0,0,0,1,0,0,0,1,0,0
ISS005-E-6405.JPG,1,1,0,0,0,0,0,0,1,0
ISS009-E-8249.JPG,1,0,0,1,0,0,0,0,0,0
ISS005-E-16469.JPG,0,0,0,1,0,0,0,0,0,0
ISS015-E-8811.JPG,0,0,1,1,0,0,0,0,0,0
ISS002-E-9130.JPG,0,0,0,0,0,0,0,1,1,1
ISS002-731-30_3.JPG,0,0,0,0,0,1,0,0,0,0
ISS008-E-11891.JPG,0,0,0,0,1,0,0,0,1,0
ISS009-E-6256.JPG,1,0,1,0,1,0,0,0,1,0
ISS010-E-12924.JPG,1,1,1,0,0,0,0,0,1,0
ISS004-E-7381.JPG,1,1,0,0,0,0,1,0,0,0
ISS012-E-8828.JPG,0,1,0,0,1,0,0,1,0,0
ISS004-E-11541.JPG,0,1,0,0,0,0,0,0,1,0
ISS009-E-19173.JPG,0,0,0,1,0,0,0,0,0,0
ISS014-E-7411.JPG,0,0,0,0,1,0,0,1,0,0
ISS002-726-40_3.JPG,0,0,0,1,0,0,1,0,0,0
ISS002-E-9619.JPG,1,1,0,0,1,0,0,0,1,0
ISS005-E-7571.JPG,0,1,1,0,0,0,0,0,0,0
ISS014-E-5098.JPG,0,0,0,1,0,0,1,0,0,0
ISS007-E-9985.JPG,0,0,0,0,1,0,0,1,0,0
ISS007-E-9892.JPG,0,0,0,0,0,1,0,0,0,0
ISS006-E-26082.JPG,0,0,0,0,0,1,0,0,0,0
ISS010-E-5023.JPG,0,0,0,0,1,0,0,0,1,0
ISS006-E-9118.JPG,0,0,1,0,0,0,1,0,0,1
ISS007-E-16895.JPG,1,0,0,0,0,0,0,0,1,0
ISS017-E-9134.JPG,0,1,1,0,0,0,0,0,0,0
ISS008-E-14785.JPG,0,0,0,0,0,1,0,0,0,0
ISS005-E-9495.JPG,1,1,0,0,0,0,0,0,1,0
ISS001-E-5518.JPG,0,0,0,0,0,0,0,1,0,1
ISS017-E-9610.JPG,1,0,0,0,0,0,0,1,1,0
ISS006-E-26403.JPG,0,0,0,0,0,1,0,0,0,0
ISS001-701-236V_3.JPG,0,0,0,0,0,0,0,0,0,1
ISS006-E-49865.JPG,0,0,0,0,0,0,0,1,0,1
ISS003-330-30.JPG,0,0,0,0,0,1,0,0,0,0
ISS007-E-15158.JPG,0,0,0,0,0,0,0,1,0,0
ISS006-E-17720.JPG,1,0,0,1,0,0,0,0,0,0
ISS002-E-7544.JPG,1,1,0,0,0,0,0,0,0,0
ISS006-E-30910.JPG,0,0,1,0,1,0,0,0,0,0
ISS001-E-6087.JPG,0,1,0,0,0,0,0,1,0,1
ISS006-E-50688.JPG,0,0,0,0,0,0,1,0,0,1
ISS002-702-77_3.JPG,1,0,0,0,0,0,1,0,1,0
ISS005-E-11183.JPG,1,1,1,0,1,0,0,0,0,0
ISS002-E-9022.JPG,1,0,0,0,0,1,0,0,0,0
ISS007-E-7694.JPG,1,0,0,0,0,0,0,0,1,0
ISS017-E-21118.JPG,0,0,0,0,0,0,1,0,0,1
ISS003-E-5213.JPG,0,0,0,1,0,0,1,0,0,0
ISS006-E-17382.JPG,1,0,0,0,1,0,0,0,1,0
ISS002-E-6216.JPG,1,1,0,0,0,0,0,0,1,0
ISS002-E-7315.JPG,0,1,1,0,0,0,0,0,1,0
ISS011-E-10996.JPG,0,1,0,0,0,0,0,1,0,0
ISS005-E-6021.JPG,1,1,1,0,0,1,0,0,0,0
ISS001-364-4.JPG,1,0,0,0,0,0,0,0,1,0
ISS004-E-10146.JPG,0,0,0,0,0,1,0,0,0,0
ISS006-E-32289.JPG,0,0,0,0,0,1,0,0,0,0
ISS015-E-17051.JPG,0,0,0,1,0,0,1,0,0,0
ISS009-E-6246.JPG,1,1,1,0,1,0,0,0,0,0
ISS006-E-11654.JPG,0,1,0,0,0,0,0,0,1,1
ISS007-E-12973.JPG,0,0,1,0,1,0,0,1,1,0
ISS012-E-13328.JPG,1,0,0,0,1,0,0,0,1,0
ISS002-380-2.JPG,0,0,0,0,1,1,0,0,0,0
ISS005-E-12755.JPG,0,1,1,1,0,1,0,0,0,0
ISS006-E-53403.JPG,0,0,0,0,0,0,0,1,0,1
ISS006-E-9837.JPG,0,0,0,0,0,0,0,1,0,1
ISS010-E-6687.JPG,0,0,1,0,0,1,0,0,0,0
ISS002-E-9470.JPG,1,1,0,0,0,0,0,0,1,0
ISS005-E-10679.JPG,0,0,0,0,0,0,0,0,1,0
ISS007-E-12724.JPG,1,0,0,0,0,0,0,0,1,0
ISS020-E-10213.JPG,0,1,0,1,0,0,0,0,0,0
ISS007-E-13983.JPG,0,0,0,1,0,0,1,0,0,0
ISS015-E-7620.JPG,0,0,0,0,0,0,0,1,0,0
ISS014-E-5332.JPG,0,0,1,0,1,0,0,0,1,0
ISS002-315-29.JPG,0,0,1,1,0,0,0,0,0,0
ISS017-E-20519.JPG,0,0,0,1,0,0,0,0,0,0
ISS002-E-7845.JPG,0,0,0,0,0,1,0,0,0,0
ISS007-E-13428.JPG,1,0,0,0,0,0,0,0,1,0
ISS001-335-5.JPG,0,1,1,1,0,0,0,0,0,0
ISS002-701-116_3.JPG,0,0,1,1,0,0,0,1,0,0
ISS005-E-18327.JPG,1,0,0,0,0,0,1,0,0,1
ISS005-E-5590.JPG,1,0,0,0,1,0,0,0,0,0
ISS018-E-6326.JPG,0,1,0,0,0,0,1,0,0,0
ISS006-E-35726.JPG,1,1,1,0,0,0,0,0,0,0
ISS013-E-70674.JPG,1,0,0,0,1,0,0,1,1,0
ISS007-E-12716.JPG,0,0,0,0,0,0,0,0,1,0
ISS001-E-6827.JPG,0,1,0,0,0,0,0,0,1,1
ISS006-E-34859.JPG,0,0,1,1,0,0,0,1,0,0
ISS006-E-43091.JPG,0,0,1,0,1,0,0,0,0,0
ISS006-E-54501.JPG,0,0,1,0,1,0,0,0,0,0
ISS001-701-236AE_3.JPG,0,1,0,0,0,0,0,0,0,1
ISS004-E-7813.JPG,0,0,0,0,0,0,0,1,0,1
ISS004-E-11531.JPG,1,1,0,0,0,0,1,0,0,0
ISS005-E-15831.JPG,0,0,1,1,0,0,0,0,0,0
ISS012-E-25418.JPG,0,0,1,0,1,0,0,0,0,0
ISS002-720-75_3.JPG,0,0,0,1,0,0,0,0,0,0
ISS006-E-54433.JPG,0,1,1,0,0,1,0,0,0,0
ISS007-E-14782.JPG,0,0,0,0,0,1,0,0,0,0
ISS005-E-11048.JPG,0,0,1,0,1,0,0,0,1,0
ISS018-E-7123.JPG,0,0,0,1,0,0,0,0,0,0
ISS001-702-AN_3.JPG,0,0,0,0,0,0,0,0,0,1
ISS016-E-18499.JPG,0,1,0,0,0,1,0,0,1,0
ISS018-E-25847.JPG,0,0,0,1,0,0,1,0,0,0
ISS020-E-46773.JPG,0,0,0,0,0,0,1,1,0,0
ISS006-E-31802.JPG,0,0,0,0,0,0,0,0,1,0
ISS005-E-13718.JPG,0,0,0,1,0,0,1,0,0,0
ISS006-E-35305.JPG,0,0,1,0,0,0,0,1,0,0
ISS006-E-39914.JPG,0,0,0,0,0,1,0,0,0,0
ISS005-E-21578.JPG,0,1,1,0,1,0,0,0,0,0
ISS011-E-11884.JPG,0,0,0,0,1,0,1,1,0,0
ISS005-E-18096.JPG,1,1,0,0,0,0,0,0,1,0
ISS009-E-19152.JPG,0,0,0,1,0,0,0,0,0,0
ISS013-E-25741.JPG,0,0,0,1,0,0,0,0,0,0
ISS001-374-29.JPG,0,0,0,0,0,0,1,0,0,1
ISS006-E-15066.JPG,1,0,0,1,0,0,0,0,0,0
ISS004-E-13151.JPG,1,0,1,0,0,0,0,0,0,0
ISS002-E-9945.JPG,0,1,0,0,0,0,0,0,1,0
ISS007-E-10952.JPG,0,0,0,0,0,0,0,0,1,0
ISS006-E-36631.JPG,0,0,0,0,0,1,0,0,0,0
ISS004-E-13228.JPG,0,1,0,0,0,0,0,1,0,0
ISS012-E-21908.JPG,0,0,0,1,0,0,1,0,0,0
ISS002-728E-13_3.JPG,0,0,0,0,0,1,0,0,0,0
ISS006-E-33545.JPG,0,0,1,0,0,0,1,0,0,0
ISS008-E-15055.JPG,0,0,0,0,0,0,1,1,0,1
ISS018-E-6107.JPG,0,0,0,1,0,0,0,0,0,0
ISS011-E-7870.JPG,1,0,0,0,0,0,1,0,1,0
ISS001-701-238D_3.JPG,0,0,0,0,0,0,1,1,0,1
ISS002-E-8467.JPG,0,0,0,1,0,0,1,0,0,0
ISS009-E-19685.JPG,0,0,0,0,1,0,0,0,1,0
ISS007-E-12166.JPG,0,0,0,1,0,0,0,0,1,0
ISS009-E-6331.JPG,1,0,0,0,1,0,0,0,1,0
ISS019-E-7299.JPG,1,0,0,0,1,0,0,0,0,0
ISS007-E-12557.JPG,0,0,0,0,0,0,0,0,1,0
ISS002-720-76_3.JPG,0,0,0,1,0,0,0,0,0,0
ISS001-E-6432.JPG,0,0,0,0,0,0,0,0,1,1
ISS006-E-42481.JPG,0,0,0,0,0,0,1,0,0,1
ISS005-E-6458.JPG,1,0,0,1,0,0,0,0,0,0
ISS005-E-10924.JPG,0,0,0,0,0,0,0,0,1,0
ISS004-E-12604.JPG,0,0,0,0,0,0,0,1,0,1
ISS002-E-9683.JPG,0,0,0,0,0,1,0,0,0,0
ISS011-E-10782.JPG,1,0,0,0,0,0,0,0,0,0
ISS015-E-14251.JPG,1,0,0,1,0,0,0,0,0,0
ISS007-E-13132.JPG,0,1,1,0,1,0,0,1,0,0
ISS006-E-28830.JPG,0,0,0,0,0,1,0,1,0,0
ISS002-715-50.JPG,0,0,0,0,0,0,1,0,0,0
ISS006-E-54141.JPG,1,0,0,0,0,0,0,0,1,0
ISS008-E-6065.JPG,1,0,0,0,0,0,0,0,0,0
ISS009-E-14613.JPG,0,0,0,0,1,0,0,1,1,0
ISS001-E-6040.JPG,0,0,0,0,0,0,0,1,0,1
ISS004-E-5777.JPG,0,0,0,0,1,1,0,0,0,0
ISS001-390-9.JPG,1,0,0,0,0,0,0,0,1,0
ISS007-E-12952.JPG,1,0,0,0,0,0,0,0,1,0
ISS006-E-9784.JPG,0,0,0,1,0,0,0,1,0,0
ISS016-E-8411.JPG,0,0,0,1,0,0,0,0,0,0
ISS001-701-112_3.JPG,1,0,0,0,0,0,0,0,0,1
ISS002-E-9080.JPG,0,0,0,0,0,0,1,1,0,0
ISS007-E-12923.JPG,1,0,0,0,0,0,1,0,0,0
ISS002-E-7940.JPG,0,1,0,1,0,0,0,0,1,0
ISS001-701-113_3.JPG,1,0,0,0,0,0,0,0,0,1
ISS017-E-18930.JPG,1,0,0,0,0,0,0,0,0,0
ISS006-E-33527.JPG,0,0,1,0,0,0,0,0,1,0
ISS009-E-6200.JPG,0,0,0,0,0,1,0,0,0,0
ISS011-E-6690.JPG,0,1,1,0,1,0,0,0,1,0
ISS017-E-20516.JPG,0,0,0,1,0,0,0,0,0,0
ISS020-E-14153.JPG,1,0,0,0,1,0,0,0,0,0
ISS004-E-5843.JPG,0,1,1,0,1,0,0,1,1,0
